model,adapter,task,method,ttc,signal,bin,bin_position,mean,sem,n
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,6,0.8571428571428571,0.7705934331520754,0.007760963905551451,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,7,1.0,0.765944935011818,0.008087239073395307,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,0,0.0,0.6080031804326508,0.022284986966571718,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,1,0.14285714285714285,0.7226272251250015,0.012172217565369542,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,2,0.2857142857142857,0.7211493341873088,0.010874199306462377,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,3,0.42857142857142855,0.7319627189801798,0.013803587740730535,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,4,0.5714285714285714,0.7642039470540153,0.011925195119570796,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,5,0.7142857142857143,0.7902984483926384,0.010728111109291276,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,6,0.8571428571428571,0.8111323779064512,0.009487950172220242,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,7,1.0,0.8275431380503707,0.00814286850007544,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,0,0.0,0.39895625292836884,0.024557183125603496,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,1,0.14285714285714285,0.36177587712267856,0.03872889413115472,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,2,0.2857142857142857,0.29078521110937605,0.03930556423425289,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,3,0.42857142857142855,0.23392759373016875,0.03610151910823324,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,4,0.5714285714285714,0.20375610796425397,0.03176362649297324,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,5,0.7142857142857143,0.1848871948408548,0.031154019170292542,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,6,0.8571428571428571,0.23790277193985954,0.03561680625802189,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,7,1.0,0.22282463961833535,0.0347770203746612,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,0,0.0,1.1652080025937823,0.05627709820354607,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,1,0.14285714285714285,0.22273258469698096,0.035328251803808566,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,2,0.2857142857142857,0.1556637322345826,0.0314887700237,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,3,0.42857142857142855,0.08536368615022083,0.01975184672110237,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,4,0.5714285714285714,0.26399028982907313,0.044324657233346845,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,5,0.7142857142857143,0.24960751287475835,0.04433004139399007,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,6,0.8571428571428571,0.22890439235145296,0.06467139227505786,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,7,1.0,0.25437782873428855,0.07645014195301983,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,0,0.0,0.7302256784525063,0.007313449978202289,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,1,0.14285714285714285,0.8083213691128189,0.0048528773490197465,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,2,0.2857142857142857,0.8089045305643501,0.0041989999171135,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,3,0.42857142857142855,0.80066880580576,0.004734601728968262,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,4,0.5714285714285714,0.7962332170284093,0.005685374311103176,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,5,0.7142857142857143,0.7915567322413366,0.006186080381399368,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,6,0.8571428571428571,0.7871172565257097,0.006557746426454779,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,7,1.0,0.7828961826069769,0.00693376521251683,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,0,0.0,0.665212070941925,0.023212202411028268,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,1,0.14285714285714285,0.7287402898073196,0.013343094216438445,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,2,0.2857142857142857,0.7635122361558455,0.012375656053152965,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,3,0.42857142857142855,0.7979771511008342,0.012572339289786353,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,4,0.5714285714285714,0.8118939419256317,0.010144626345921892,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,5,0.7142857142857143,0.8343275569931226,0.00926499604175569,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,6,0.8571428571428571,0.8534548769631084,0.008093504622131167,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,7,1.0,0.8653207080852654,0.0071368773750804726,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,0,0.0,0.35279890377670203,0.025762362496040612,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,1,0.14285714285714285,0.24016728842270452,0.03418307676136044,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,2,0.2857142857142857,0.16019659573630443,0.02819773518730191,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,3,0.42857142857142855,0.17073670060251425,0.023545899875540056,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,4,0.5714285714285714,0.11022710037560815,0.01912708154078114,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,5,0.7142857142857143,0.08635523169549202,0.017860442440337732,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,6,0.8571428571428571,0.04959834988073522,0.012748795864717014,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,7,1.0,0.06618324154508493,0.017163971220451428,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,0,0.0,1.1276774850156572,0.058857342939577534,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,1,0.14285714285714285,0.18508730309226343,0.03657485742461363,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,2,0.2857142857142857,0.1498208465138709,0.03483309245780952,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,3,0.42857142857142855,0.14432950081474397,0.0378099018206466,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,4,0.5714285714285714,0.24957887901368345,0.0608880803152334,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,5,0.7142857142857143,0.3312482842333035,0.05610106391445525,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,6,0.8571428571428571,0.15151312159430544,0.05355137297171823,90
FalconMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,7,1.0,0.3945302131217457,0.09302350895300769,90
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,0,0.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,1,0.14285714285714285,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,2,0.2857142857142857,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,3,0.42857142857142855,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,4,0.5714285714285714,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,5,0.7142857142857143,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,6,0.8571428571428571,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,7,1.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,0,0.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,1,0.14285714285714285,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,2,0.2857142857142857,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,3,0.42857142857142855,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,4,0.5714285714285714,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,5,0.7142857142857143,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,6,0.8571428571428571,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_p,7,1.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,0,0.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,1,0.14285714285714285,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,2,0.2857142857142857,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,3,0.42857142857142855,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,4,0.5714285714285714,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,5,0.7142857142857143,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,6,0.8571428571428571,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_entropy,7,1.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,0,0.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,1,0.14285714285714285,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,2,0.2857142857142857,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,3,0.42857142857142855,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,4,0.5714285714285714,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,5,0.7142857142857143,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,6,0.8571428571428571,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_baseline,,action_entropy,7,1.0,,0.0,0
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,0,0.0,0.5726896241307259,0.019670859714652086,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,1,0.14285714285714285,0.7058776498668724,0.011739097020780959,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,2,0.2857142857142857,0.7460781442346396,0.007332799662213778,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,3,0.42857142857142855,0.7976015453951226,0.005517052188048473,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,4,0.5714285714285714,0.8031328391035398,0.00611078463618576,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,5,0.7142857142857143,0.8300772477355268,0.005464086966849688,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,6,0.8571428571428571,0.8493955741089487,0.00447328201069894,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,7,1.0,0.8541874200933509,0.004461173099487297,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,0,0.0,0.7426363004578485,0.02027695025409076,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,1,0.14285714285714285,0.7714934352371428,0.010543720615849187,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,2,0.2857142857142857,0.8186020482469487,0.006976279987237375,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,3,0.42857142857142855,0.8591460724671681,0.005325123014217935,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,4,0.5714285714285714,0.8742668392923142,0.004148864268814081,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,5,0.7142857142857143,0.8926391888547827,0.0034841531963126504,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,6,0.8571428571428571,0.9059443696150705,0.0028452729823026436,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_p,7,1.0,0.9104712394376596,0.002741688921382346,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,0,0.0,0.2938129228436285,0.045484410666613496,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,1,0.14285714285714285,0.01671887073413119,0.01004227111752646,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,2,0.2857142857142857,0.053518320679230805,0.0197626295735216,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,3,0.42857142857142855,0.02983770783563118,0.012088923329881512,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,4,0.5714285714285714,0.5178124483896416,0.04652773476183824,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,5,0.7142857142857143,0.20214207657976052,0.028673692772368264,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,6,0.8571428571428571,0.5539255170282862,0.08387204724796442,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,7,1.0,0.9037898576029217,0.10016136560155005,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,0,0.0,0.27338374058405557,0.032042762348217284,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,1,0.14285714285714285,0.006513636965893157,0.004152972663247415,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,2,0.2857142857142857,0.03268033512576949,0.014264422817490893,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,3,0.42857142857142855,0.008913296239855602,0.007311103943174767,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,4,0.5714285714285714,0.3941573547715608,0.031418432435886386,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,5,0.7142857142857143,0.32686250175022197,0.029310217364971237,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,6,0.8571428571428571,0.746963017410773,0.11756470664500086,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,7,1.0,0.7711665212454843,0.11944298242722366,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,0,0.0,0.652458054241207,0.01956383531434659,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,1,0.14285714285714285,0.7870823746202168,0.009212535965997961,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,2,0.2857142857142857,0.8353808766658659,0.0074590237244802566,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,3,0.42857142857142855,0.8602833760399669,0.005793832937825599,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,4,0.5714285714285714,0.8658918275766904,0.005425498056090171,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,5,0.7142857142857143,0.8698838419585116,0.004795027464077567,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,6,0.8571428571428571,0.8736718992164791,0.00491371507055189,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,7,1.0,0.869892615247173,0.00548466181701039,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,0,0.0,0.6736240774393082,0.023553580869836038,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,1,0.14285714285714285,0.7688174706366327,0.012895737315387876,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,2,0.2857142857142857,0.8240742176771164,0.008555590526862307,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,3,0.42857142857142855,0.8622899491753843,0.006810150445505657,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,4,0.5714285714285714,0.8826364466216828,0.005592271106139248,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,5,0.7142857142857143,0.8977522777738394,0.0045225718455255345,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,6,0.8571428571428571,0.9077318461641434,0.0035309111065229743,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,action_p,7,1.0,0.9108608557532231,0.003574113541839854,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,0,0.0,0.214820712954482,0.026095637472371022,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,1,0.14285714285714285,0.09676814377164528,0.02559229378089664,90
FalconMix10,mix10,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,2,0.2857142857142857,0.39402708483959703,0.03269837958118365,90
